root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,Oct_clusters,DA_clusters,Unknown_clusters
720575940635659748,cell_class,AN,2363,400,0.25,0.02,0.01,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,False,True,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.02,0.05,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,False,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.02,0.1,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,False,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.01,0.01,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,False,True,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.01,0.05,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,False,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.01,0.1,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,False,False,False,False,False,
720575940657604225,cell_class,AN,831,400,0.25,0.14285714285714285,0.01,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,True,True,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.14285714285714285,0.05,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,True,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.14285714285714285,0.1,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,False,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.04,0.01,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,True,True,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.04,0.05,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,False,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.04,0.1,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,False,False,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.02,0.01,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,True,True,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.02,0.05,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,False,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.02,0.1,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,False,False,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.01,0.01,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,True,True,True,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.01,0.05,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,False,False,False,False,,,
720575940657604225,cell_class,AN,831,400,0.25,0.01,0.1,0.6919374247894103,0.2647412755716005,0.03369434416365824,0.0012033694344163659,0.00842358604091456,0.0,0.0,False,False,False,False,,,
720575940615254782,cell_class,AN,5250,400,0.25,0.14285714285714285,0.01,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
720575940615254782,cell_class,AN,5250,400,0.25,0.14285714285714285,0.05,0.012,0.967047619047619,0.0020952380952380953,0.0064761904761904765,0.008952380952380953,0.0034285714285714284,0.0,False,True,False,False,False,False,
