root_id,classification_system,cell_type,num_synapses
720575940626179334,flow,afferent,1062
720575940629539269,flow,afferent,860
720575940610864533,flow,afferent,1595
720575940636093541,flow,afferent,752
720575940629728988,flow,afferent,801
720575940627253865,flow,afferent,779
720575940639427416,flow,afferent,782
720575940627431311,flow,afferent,852
720575940628632702,flow,afferent,850
720575940625337546,flow,afferent,803
720575940626893834,flow,afferent,666
720575940605328230,flow,afferent,871
720575940625657530,flow,afferent,1437
720575940612674257,flow,afferent,840
720575940623129587,flow,afferent,909
720575940625821758,flow,afferent,775
720575940628599595,flow,afferent,847
720575940620574305,flow,afferent,762
720575940625342648,flow,afferent,1568
720575940617067305,flow,afferent,878
720575940629232492,flow,afferent,591
720575940630511055,flow,afferent,793
720575940637472053,flow,afferent,712
720575940619280110,flow,afferent,818
720575940624689336,flow,afferent,821
720575940641979277,flow,afferent,765
720575940624037052,flow,afferent,872
720575940612455917,flow,afferent,1473
720575940630496975,flow,afferent,799
720575940641592973,flow,afferent,507
720575940632624813,flow,afferent,797
720575940647088004,flow,afferent,760
720575940623610919,flow,afferent,530
720575940645808931,flow,afferent,985
720575940614548765,flow,afferent,813
720575940618903345,flow,afferent,676
720575940619451233,flow,afferent,789
720575940619418304,flow,afferent,426
720575940616546333,flow,afferent,739
720575940643183140,flow,afferent,786
720575940617989417,flow,afferent,773
720575940617577797,flow,afferent,675
720575940639415248,flow,afferent,902
720575940625694857,flow,afferent,798
720575940628690423,flow,afferent,1436
720575940627370027,flow,afferent,1580
720575940616256059,flow,afferent,752
720575940621398366,flow,afferent,749
720575940624304432,flow,afferent,736
720575940622987007,flow,afferent,607
720575940650751873,flow,afferent,1085
720575940607459849,flow,afferent,1311
720575940618539422,flow,afferent,899
720575940622891923,flow,afferent,728
720575940622972167,flow,afferent,742
720575940619559956,flow,afferent,444
720575940609577518,flow,afferent,1451
720575940633817405,flow,afferent,767
720575940653542817,flow,afferent,456
720575940626865289,flow,afferent,791
720575940638339773,flow,afferent,1031
720575940606869513,flow,afferent,810
720575940634078303,flow,afferent,697
720575940608227541,flow,afferent,408
720575940639004032,flow,afferent,793
720575940638773693,flow,afferent,939
720575940639080526,flow,afferent,693
720575940642968776,flow,afferent,752
720575940640282869,flow,afferent,731
720575940639022414,flow,afferent,781
720575940616254016,flow,afferent,781
720575940632284717,flow,afferent,865
720575940627996315,flow,afferent,719
720575940614053149,flow,afferent,783
720575940620997409,flow,afferent,935
720575940630662737,flow,afferent,725
720575940614037533,flow,afferent,730
720575940626769304,flow,afferent,1524
720575940622276791,flow,afferent,784
720575940613885506,flow,afferent,496
720575940630664273,flow,afferent,866
720575940604352689,flow,afferent,731
720575940612160153,flow,afferent,800
720575940620133568,flow,afferent,1432
720575940620202111,flow,afferent,691
720575940627675535,flow,afferent,734
720575940616322397,flow,afferent,436
720575940633509407,flow,afferent,769
720575940622262593,flow,afferent,831
720575940622281399,flow,afferent,672
720575940623122957,flow,afferent,670
720575940623030861,flow,afferent,1006
720575940628621316,flow,afferent,805
720575940629306667,flow,afferent,3042
720575940628673474,flow,afferent,1682
720575940610460514,flow,afferent,1741
720575940616239873,flow,afferent,1068
720575940633280107,flow,afferent,1186
720575940638509952,flow,afferent,1055
720575940617969961,flow,afferent,1264
720575940630644281,flow,afferent,1138
720575940622242253,flow,afferent,3307
720575940628209801,flow,afferent,2755
720575940628644239,flow,afferent,1271
720575940623400629,flow,afferent,2770
720575940625526805,flow,afferent,1844
