root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters
720575940629343799,flow,afferent,1239,400,0.25,0.14285714285714285,0.01,0.09281678773204197,0.7586763518966909,0.00887812752219532,0.004842615012106538,0.10734463276836158,0.02744148506860371,0.0,True,True,False,True,True,False
720575940629343799,flow,afferent,1239,400,0.25,0.04,0.01,0.09281678773204197,0.7586763518966909,0.00887812752219532,0.004842615012106538,0.10734463276836158,0.02744148506860371,0.0,True,True,False,True,False,False
720575940648191609,flow,afferent,646,400,0.25,0.14285714285714285,0.01,0.03560371517027864,0.6826625386996904,0.0015479876160990713,0.0015479876160990713,0.17182662538699692,0.10681114551083591,0.0,True,True,,True,True,
720575940648191609,flow,afferent,646,400,0.25,0.04,0.01,0.03560371517027864,0.6826625386996904,0.0015479876160990713,0.0015479876160990713,0.17182662538699692,0.10681114551083591,0.0,True,True,,True,True,
720575940617454114,flow,afferent,875,400,0.25,0.14285714285714285,0.01,0.019428571428571427,0.7737142857142857,0.0034285714285714284,0.0,0.15885714285714286,0.044571428571428574,0.0,True,True,False,True,True,
720575940617454114,flow,afferent,875,400,0.25,0.04,0.01,0.019428571428571427,0.7737142857142857,0.0034285714285714284,0.0,0.15885714285714286,0.044571428571428574,0.0,False,True,False,True,True,
720575940620705012,flow,afferent,746,400,0.25,0.14285714285714285,0.01,0.06836461126005362,0.8512064343163539,0.002680965147453083,0.002680965147453083,0.058981233243967826,0.0160857908847185,0.0,True,True,False,True,False,False
720575940620705012,flow,afferent,746,400,0.25,0.04,0.01,0.06836461126005362,0.8512064343163539,0.002680965147453083,0.002680965147453083,0.058981233243967826,0.0160857908847185,0.0,True,True,False,True,False,False
720575940618806101,flow,afferent,438,400,0.25,0.14285714285714285,0.01,0.04337899543378995,0.6894977168949772,0.0,0.00684931506849315,0.23059360730593606,0.02968036529680365,0.0,True,True,,True,True,False
720575940618806101,flow,afferent,438,400,0.25,0.04,0.01,0.04337899543378995,0.6894977168949772,0.0,0.00684931506849315,0.23059360730593606,0.02968036529680365,0.0,True,True,,True,True,False
720575940612149014,flow,afferent,495,400,0.25,0.14285714285714285,0.01,0.01818181818181818,0.4161616161616162,0.0,0.00202020202020202,0.40606060606060607,0.15757575757575756,0.0,True,True,,True,True,
720575940612149014,flow,afferent,495,400,0.25,0.04,0.01,0.01818181818181818,0.4161616161616162,0.0,0.00202020202020202,0.40606060606060607,0.15757575757575756,0.0,True,True,,True,True,
720575940609586645,flow,afferent,414,400,0.25,0.14285714285714285,0.01,0.007246376811594203,0.2560386473429952,0.00966183574879227,0.00966183574879227,0.5893719806763285,0.1280193236714976,0.0,False,True,False,True,True,False
720575940609586645,flow,afferent,414,400,0.25,0.04,0.01,0.007246376811594203,0.2560386473429952,0.00966183574879227,0.00966183574879227,0.5893719806763285,0.1280193236714976,0.0,False,True,False,True,True,False
720575940623267559,flow,afferent,1212,400,0.25,0.14285714285714285,0.01,0.06930693069306931,0.8638613861386139,0.0024752475247524753,0.0,0.04950495049504951,0.01485148514851485,0.0,True,True,False,True,False,
720575940623267559,flow,afferent,1212,400,0.25,0.04,0.01,0.06930693069306931,0.8638613861386139,0.0024752475247524753,0.0,0.04950495049504951,0.01485148514851485,0.0,False,True,False,True,False,
720575940620024560,flow,afferent,565,400,0.25,0.14285714285714285,0.01,0.26902654867256637,0.44601769911504424,0.02831858407079646,0.0017699115044247787,0.15398230088495576,0.10088495575221239,0.0,True,True,True,True,True,
720575940620024560,flow,afferent,565,400,0.25,0.04,0.01,0.26902654867256637,0.44601769911504424,0.02831858407079646,0.0017699115044247787,0.15398230088495576,0.10088495575221239,0.0,True,True,True,True,True,
720575940624853276,flow,afferent,675,400,0.25,0.14285714285714285,0.01,0.017777777777777778,0.5288888888888889,0.0,0.0014814814814814814,0.34814814814814815,0.1037037037037037,0.0,True,True,,True,True,
720575940624853276,flow,afferent,675,400,0.25,0.04,0.01,0.017777777777777778,0.5288888888888889,0.0,0.0014814814814814814,0.34814814814814815,0.1037037037037037,0.0,False,True,,True,True,
720575940617626781,flow,afferent,441,400,0.25,0.14285714285714285,0.01,0.027210884353741496,0.5873015873015873,0.006802721088435374,0.0,0.35147392290249435,0.027210884353741496,0.0,True,True,False,True,True,
720575940617626781,flow,afferent,441,400,0.25,0.04,0.01,0.027210884353741496,0.5873015873015873,0.006802721088435374,0.0,0.35147392290249435,0.027210884353741496,0.0,True,True,False,True,True,
720575940612140781,flow,afferent,592,400,0.25,0.14285714285714285,0.01,0.03885135135135135,0.6537162162162162,0.0016891891891891893,0.0,0.1570945945945946,0.14864864864864866,0.0,True,True,,True,True,
720575940612140781,flow,afferent,592,400,0.25,0.04,0.01,0.03885135135135135,0.6537162162162162,0.0016891891891891893,0.0,0.1570945945945946,0.14864864864864866,0.0,True,True,,True,True,
720575940631003723,flow,afferent,695,400,0.25,0.14285714285714285,0.01,0.03884892086330935,0.4460431654676259,0.0057553956834532375,0.031654676258992806,0.3640287769784173,0.11223021582733812,0.0014388489208633094,True,True,False,True,True,True
720575940631003723,flow,afferent,695,400,0.25,0.04,0.01,0.03884892086330935,0.4460431654676259,0.0057553956834532375,0.031654676258992806,0.3640287769784173,0.11223021582733812,0.0014388489208633094,True,True,False,True,True,True
720575940646094388,flow,afferent,509,400,0.25,0.14285714285714285,0.01,0.19842829076620824,0.4106090373280943,0.011787819253438114,0.003929273084479371,0.3280943025540275,0.047151277013752456,0.0,True,True,False,True,True,False
720575940646094388,flow,afferent,509,400,0.25,0.04,0.01,0.19842829076620824,0.4106090373280943,0.011787819253438114,0.003929273084479371,0.3280943025540275,0.047151277013752456,0.0,True,True,False,True,True,False
720575940611208818,flow,afferent,922,400,0.25,0.14285714285714285,0.01,0.06182212581344902,0.7494577006507592,0.004338394793926247,0.0010845986984815619,0.10086767895878525,0.0824295010845987,0.0,True,True,False,True,True,
720575940611208818,flow,afferent,922,400,0.25,0.04,0.01,0.06182212581344902,0.7494577006507592,0.004338394793926247,0.0010845986984815619,0.10086767895878525,0.0824295010845987,0.0,True,True,False,True,True,
720575940611905138,flow,afferent,676,400,0.25,0.14285714285714285,0.01,0.019230769230769232,0.5458579881656804,0.005917159763313609,0.0073964497041420114,0.30029585798816566,0.12130177514792899,0.0,True,True,False,True,True,False
720575940611905138,flow,afferent,676,400,0.25,0.04,0.01,0.019230769230769232,0.5458579881656804,0.005917159763313609,0.0073964497041420114,0.30029585798816566,0.12130177514792899,0.0,False,True,False,True,True,False
720575940637728063,flow,afferent,685,400,0.25,0.14285714285714285,0.01,0.026277372262773723,0.5766423357664233,0.00583941605839416,0.008759124087591242,0.29781021897810217,0.08467153284671533,0.0,True,True,False,True,True,True
720575940637728063,flow,afferent,685,400,0.25,0.04,0.01,0.026277372262773723,0.5766423357664233,0.00583941605839416,0.008759124087591242,0.29781021897810217,0.08467153284671533,0.0,True,True,False,True,True,False
720575940615831947,flow,afferent,759,400,0.25,0.14285714285714285,0.01,0.052700922266139656,0.8814229249011858,0.0013175230566534915,0.0,0.048748353096179184,0.015810276679841896,0.0,True,True,,True,False,
720575940615831947,flow,afferent,759,400,0.25,0.04,0.01,0.052700922266139656,0.8814229249011858,0.0013175230566534915,0.0,0.048748353096179184,0.015810276679841896,0.0,True,True,,False,False,
720575940619429803,flow,afferent,861,400,0.25,0.14285714285714285,0.01,0.04878048780487805,0.9117305458768873,0.0011614401858304297,0.0,0.032520325203252036,0.005807200929152149,0.0,True,True,,False,False,
720575940619429803,flow,afferent,861,400,0.25,0.04,0.01,0.04878048780487805,0.9117305458768873,0.0011614401858304297,0.0,0.032520325203252036,0.005807200929152149,0.0,True,True,,False,False,
720575940615809366,flow,afferent,1080,400,0.25,0.14285714285714285,0.01,0.025,0.6231481481481481,0.009259259259259259,0.0,0.19907407407407407,0.14351851851851852,0.0,True,True,False,True,True,
720575940615809366,flow,afferent,1080,400,0.25,0.04,0.01,0.025,0.6231481481481481,0.009259259259259259,0.0,0.19907407407407407,0.14351851851851852,0.0,True,True,False,True,True,
720575940627239848,flow,afferent,965,400,0.25,0.14285714285714285,0.01,0.017616580310880828,0.7295336787564767,0.0010362694300518134,0.0,0.20621761658031088,0.04559585492227979,0.0,True,True,,True,True,
720575940627239848,flow,afferent,965,400,0.25,0.04,0.01,0.017616580310880828,0.7295336787564767,0.0010362694300518134,0.0,0.20621761658031088,0.04559585492227979,0.0,False,True,,True,False,
720575940625868184,flow,afferent,1047,400,0.25,0.14285714285714285,0.01,0.019102196752626553,0.894937917860554,0.007640878701050621,0.0009551098376313276,0.07449856733524356,0.0028653295128939827,0.0,False,True,False,True,False,
720575940625868184,flow,afferent,1047,400,0.25,0.04,0.01,0.019102196752626553,0.894937917860554,0.007640878701050621,0.0009551098376313276,0.07449856733524356,0.0028653295128939827,0.0,False,True,False,True,False,
720575940621897496,flow,afferent,824,400,0.25,0.14285714285714285,0.01,0.02912621359223301,0.7451456310679612,0.0012135922330097086,0.0,0.17233009708737865,0.05218446601941747,0.0,True,True,,True,True,
720575940621897496,flow,afferent,824,400,0.25,0.04,0.01,0.02912621359223301,0.7451456310679612,0.0012135922330097086,0.0,0.17233009708737865,0.05218446601941747,0.0,False,True,,True,True,
720575940614053405,flow,afferent,662,400,0.25,0.14285714285714285,0.01,0.17220543806646527,0.3066465256797583,0.030211480362537766,0.03625377643504532,0.2598187311178248,0.19486404833836857,0.0,True,True,True,True,True,True
720575940614053405,flow,afferent,662,400,0.25,0.04,0.01,0.17220543806646527,0.3066465256797583,0.030211480362537766,0.03625377643504532,0.2598187311178248,0.19486404833836857,0.0,True,True,False,True,True,False
720575940627787343,flow,afferent,606,400,0.25,0.14285714285714285,0.01,0.033003300330033,0.6683168316831684,0.0,0.0,0.12706270627062707,0.1716171617161716,0.0,True,True,,True,True,
720575940627787343,flow,afferent,606,400,0.25,0.04,0.01,0.033003300330033,0.6683168316831684,0.0,0.0,0.12706270627062707,0.1716171617161716,0.0,True,True,,True,True,
720575940631474316,flow,afferent,605,400,0.25,0.14285714285714285,0.01,0.021487603305785124,0.3834710743801653,0.01652892561983471,0.021487603305785124,0.48925619834710743,0.06776859504132231,0.0,True,True,False,True,True,True
720575940631474316,flow,afferent,605,400,0.25,0.04,0.01,0.021487603305785124,0.3834710743801653,0.01652892561983471,0.021487603305785124,0.48925619834710743,0.06776859504132231,0.0,False,True,False,True,True,True
720575940626856721,flow,afferent,990,400,0.25,0.14285714285714285,0.01,0.06363636363636363,0.7111111111111111,0.010101010101010102,0.0,0.14343434343434344,0.0707070707070707,0.00101010101010101,True,True,False,True,True,
720575940626856721,flow,afferent,990,400,0.25,0.04,0.01,0.06363636363636363,0.7111111111111111,0.010101010101010102,0.0,0.14343434343434344,0.0707070707070707,0.00101010101010101,True,True,False,True,True,
720575940631413585,flow,afferent,638,400,0.25,0.14285714285714285,0.01,0.06426332288401254,0.8526645768025078,0.0,0.0,0.05642633228840126,0.02664576802507837,0.0,True,True,,True,True,
720575940631413585,flow,afferent,638,400,0.25,0.04,0.01,0.06426332288401254,0.8526645768025078,0.0,0.0,0.05642633228840126,0.02664576802507837,0.0,True,True,,False,True,
720575940606974219,flow,afferent,424,400,0.25,0.14285714285714285,0.01,0.02358490566037736,0.5495283018867925,0.007075471698113208,0.0047169811320754715,0.3018867924528302,0.11320754716981132,0.0,True,True,False,True,True,False
720575940606974219,flow,afferent,424,400,0.25,0.04,0.01,0.02358490566037736,0.5495283018867925,0.007075471698113208,0.0047169811320754715,0.3018867924528302,0.11320754716981132,0.0,True,True,False,True,True,False
720575940619430571,flow,afferent,860,400,0.25,0.14285714285714285,0.01,0.03488372093023256,0.8593023255813953,0.015116279069767442,0.002325581395348837,0.019767441860465116,0.0686046511627907,0.0,True,True,False,True,True,False
