root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,ACh_clusters,Ser_clusters,GABA_clusters,Oct_clusters,DA_clusters,Glut_clusters,Unknown_clusters
720575940634826135,flow,afferent,6527,400,0.25,0.14285714285714285,0.01,0.04565650375363873,0.8886165160104182,0.03814922629079209,0.002604565650375364,0.020683315458863184,0.003983453347632909,0.00030641948827945457,True,False,True,False,False,True,False
720575940634826135,flow,afferent,6527,400,0.25,0.04,0.01,0.04565650375363873,0.8886165160104182,0.03814922629079209,0.002604565650375364,0.020683315458863184,0.003983453347632909,0.00030641948827945457,True,False,False,False,False,False,False
720575940618760432,flow,afferent,1654,400,0.25,0.14285714285714285,0.01,0.014510278113663845,0.6753325272067715,0.12333736396614269,0.014510278113663845,0.09371221281741234,0.0773881499395405,0.0012091898428053204,True,True,False,False,True,True,False
720575940618760432,flow,afferent,1654,400,0.25,0.04,0.01,0.014510278113663845,0.6753325272067715,0.12333736396614269,0.014510278113663845,0.09371221281741234,0.0773881499395405,0.0012091898428053204,True,True,False,False,True,True,False
720575940625040973,flow,afferent,857,400,0.25,0.14285714285714285,0.01,0.002333722287047841,0.6884480746791132,0.047841306884480746,0.012835472578763127,0.1971995332555426,0.049008168028004666,0.002333722287047841,True,True,False,False,True,True,False
720575940625040973,flow,afferent,857,400,0.25,0.04,0.01,0.002333722287047841,0.6884480746791132,0.047841306884480746,0.012835472578763127,0.1971995332555426,0.049008168028004666,0.002333722287047841,True,True,False,False,True,False,False
720575940632743649,flow,afferent,2162,400,0.25,0.14285714285714285,0.01,0.006012950971322849,0.5508788159111934,0.019888991674375578,0.0,0.35753931544865863,0.06567992599444958,0.0,True,True,False,,True,False,
720575940632743649,flow,afferent,2162,400,0.25,0.04,0.01,0.006012950971322849,0.5508788159111934,0.019888991674375578,0.0,0.35753931544865863,0.06567992599444958,0.0,True,True,False,,True,False,
720575940639555928,flow,afferent,590,400,0.25,0.14285714285714285,0.01,0.04745762711864407,0.6305084745762712,0.08644067796610169,0.006779661016949152,0.17966101694915254,0.04915254237288136,0.0,True,True,True,False,True,True,
720575940639555928,flow,afferent,590,400,0.25,0.04,0.01,0.04745762711864407,0.6305084745762712,0.08644067796610169,0.006779661016949152,0.17966101694915254,0.04915254237288136,0.0,True,True,False,False,True,True,
720575940620882714,flow,afferent,1008,400,0.25,0.14285714285714285,0.01,0.06349206349206349,0.7123015873015873,0.002976190476190476,0.0,0.14682539682539683,0.0744047619047619,0.0,True,True,True,,True,False,
720575940620882714,flow,afferent,1008,400,0.25,0.04,0.01,0.06349206349206349,0.7123015873015873,0.002976190476190476,0.0,0.14682539682539683,0.0744047619047619,0.0,True,True,True,,True,False,
720575940638871128,flow,afferent,546,400,0.25,0.14285714285714285,0.01,0.054945054945054944,0.8168498168498168,0.003663003663003663,0.0,0.11904761904761904,0.005494505494505495,0.0,True,True,True,,False,False,
720575940638871128,flow,afferent,546,400,0.25,0.04,0.01,0.054945054945054944,0.8168498168498168,0.003663003663003663,0.0,0.11904761904761904,0.005494505494505495,0.0,True,True,True,,False,False,
720575940621286102,flow,afferent,2165,400,0.25,0.14285714285714285,0.01,0.006004618937644342,0.8845265588914549,0.08036951501154735,0.005542725173210162,0.006466512702078522,0.015704387990762125,0.0013856812933025404,True,False,False,False,False,True,False
720575940621286102,flow,afferent,2165,400,0.25,0.04,0.01,0.006004618937644342,0.8845265588914549,0.08036951501154735,0.005542725173210162,0.006466512702078522,0.015704387990762125,0.0013856812933025404,True,False,False,False,False,True,False
