root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Oct_clusters,Ser_clusters,DA_clusters,Glut_clusters,Unknown_clusters
720575940624905572,flow,afferent,1761,400,0.25,0.14285714285714285,0.01,0.055650198750709826,0.48211243611584326,0.05394662123793299,0.0017035775127768314,0.32935831913685404,0.0760931289040318,0.001135718341851221,True,True,False,True,True,True,False
720575940624905572,flow,afferent,1761,400,0.25,0.04,0.01,0.055650198750709826,0.48211243611584326,0.05394662123793299,0.0017035775127768314,0.32935831913685404,0.0760931289040318,0.001135718341851221,False,True,False,True,True,True,False
720575940618156315,flow,afferent,401,400,0.25,0.14285714285714285,0.01,0.3566084788029925,0.44139650872817954,0.014962593516209476,0.007481296758104738,0.16957605985037408,0.00997506234413965,0.0,True,True,False,True,False,False,
720575940618156315,flow,afferent,401,400,0.25,0.04,0.01,0.3566084788029925,0.44139650872817954,0.014962593516209476,0.007481296758104738,0.16957605985037408,0.00997506234413965,0.0,True,True,False,True,False,False,
720575940621218985,flow,afferent,648,400,0.25,0.14285714285714285,0.01,0.16512345679012347,0.7484567901234568,0.043209876543209874,0.0,0.040123456790123455,0.0030864197530864196,0.0,True,True,,True,False,True,
720575940621218985,flow,afferent,648,400,0.25,0.04,0.01,0.16512345679012347,0.7484567901234568,0.043209876543209874,0.0,0.040123456790123455,0.0030864197530864196,0.0,True,True,,True,False,True,
720575940616017676,flow,afferent,635,400,0.25,0.14285714285714285,0.01,0.004724409448818898,0.631496062992126,0.07244094488188976,0.03622047244094488,0.16850393700787403,0.08503937007874016,0.0015748031496062992,False,True,True,True,True,True,
720575940616017676,flow,afferent,635,400,0.25,0.04,0.01,0.004724409448818898,0.631496062992126,0.07244094488188976,0.03622047244094488,0.16850393700787403,0.08503937007874016,0.0015748031496062992,False,True,False,True,True,True,
720575940637128538,flow,afferent,728,400,0.25,0.14285714285714285,0.01,0.02197802197802198,0.521978021978022,0.1401098901098901,0.009615384615384616,0.2664835164835165,0.038461538461538464,0.0013736263736263737,True,True,False,True,True,True,
720575940637128538,flow,afferent,728,400,0.25,0.04,0.01,0.02197802197802198,0.521978021978022,0.1401098901098901,0.009615384615384616,0.2664835164835165,0.038461538461538464,0.0013736263736263737,True,True,False,True,False,True,
720575940636530921,flow,afferent,1154,400,0.25,0.14285714285714285,0.01,0.0025996533795493936,0.7287694974003466,0.11871750433275563,0.0034662045060658577,0.03986135181975736,0.10658578856152513,0.0,False,True,False,True,True,True,
720575940636530921,flow,afferent,1154,400,0.25,0.04,0.01,0.0025996533795493936,0.7287694974003466,0.11871750433275563,0.0034662045060658577,0.03986135181975736,0.10658578856152513,0.0,False,True,False,True,True,True,
720575940622667032,flow,afferent,1003,400,0.25,0.14285714285714285,0.01,0.004985044865403789,0.6520438683948155,0.08275174476570289,0.011964107676969093,0.07377866400797607,0.1744765702891326,0.0,False,True,False,True,True,True,
720575940622667032,flow,afferent,1003,400,0.25,0.04,0.01,0.004985044865403789,0.6520438683948155,0.08275174476570289,0.011964107676969093,0.07377866400797607,0.1744765702891326,0.0,False,True,False,True,True,True,
720575940620585933,flow,afferent,941,400,0.25,0.14285714285714285,0.01,0.004250797024442083,0.6578108395324124,0.09670563230605739,0.003188097768331562,0.06801275239107332,0.1689691817215728,0.0010626992561105207,False,True,False,True,True,True,
720575940620585933,flow,afferent,941,400,0.25,0.04,0.01,0.004250797024442083,0.6578108395324124,0.09670563230605739,0.003188097768331562,0.06801275239107332,0.1689691817215728,0.0010626992561105207,False,True,False,True,True,True,
720575940657445249,flow,afferent,1137,400,0.25,0.14285714285714285,0.01,0.005277044854881266,0.7493403693931399,0.048372911169744945,0.008795074758135445,0.05716798592788039,0.13016710642040458,0.0008795074758135445,False,True,False,True,True,True,
720575940657445249,flow,afferent,1137,400,0.25,0.04,0.01,0.005277044854881266,0.7493403693931399,0.048372911169744945,0.008795074758135445,0.05716798592788039,0.13016710642040458,0.0008795074758135445,False,True,False,False,True,True,
720575940658990721,flow,afferent,1151,400,0.25,0.14285714285714285,0.01,0.0026064291920069507,0.4422241529105126,0.2059079061685491,0.006081668114682885,0.0947002606429192,0.2467419635099913,0.0017376194613379669,False,True,False,True,True,True,False
720575940658990721,flow,afferent,1151,400,0.25,0.04,0.01,0.0026064291920069507,0.4422241529105126,0.2059079061685491,0.006081668114682885,0.0947002606429192,0.2467419635099913,0.0017376194613379669,False,True,False,True,True,True,False
720575940611343853,flow,afferent,840,400,0.25,0.14285714285714285,0.01,0.002380952380952381,0.4988095238095238,0.2773809523809524,0.005952380952380952,0.0761904761904762,0.1392857142857143,0.0,False,True,False,True,True,True,
720575940611343853,flow,afferent,840,400,0.25,0.04,0.01,0.002380952380952381,0.4988095238095238,0.2773809523809524,0.005952380952380952,0.0761904761904762,0.1392857142857143,0.0,False,True,False,True,True,True,
720575940648095097,flow,afferent,931,400,0.25,0.14285714285714285,0.01,0.004296455424274973,0.505907626208378,0.1836734693877551,0.0053705692803437165,0.07411385606874328,0.22663802363050484,0.0,False,True,False,True,True,True,
720575940648095097,flow,afferent,931,400,0.25,0.04,0.01,0.004296455424274973,0.505907626208378,0.1836734693877551,0.0053705692803437165,0.07411385606874328,0.22663802363050484,0.0,False,True,False,False,True,True,
720575940629752204,flow,afferent,642,400,0.25,0.14285714285714285,0.01,0.00778816199376947,0.6121495327102804,0.20249221183800623,0.00778816199376947,0.0794392523364486,0.08878504672897196,0.001557632398753894,False,True,False,True,True,True,
720575940629752204,flow,afferent,642,400,0.25,0.04,0.01,0.00778816199376947,0.6121495327102804,0.20249221183800623,0.00778816199376947,0.0794392523364486,0.08878504672897196,0.001557632398753894,False,True,False,True,True,True,
720575940623512317,flow,afferent,687,400,0.25,0.14285714285714285,0.01,0.004366812227074236,0.5735080058224163,0.17758369723435224,0.001455604075691412,0.06841339155749636,0.17467248908296942,0.0,False,True,,True,True,True,
720575940623512317,flow,afferent,687,400,0.25,0.04,0.01,0.004366812227074236,0.5735080058224163,0.17758369723435224,0.001455604075691412,0.06841339155749636,0.17467248908296942,0.0,False,True,,True,True,True,
720575940619686689,flow,afferent,1088,400,0.25,0.14285714285714285,0.01,0.006433823529411764,0.5928308823529411,0.17463235294117646,0.01011029411764706,0.058823529411764705,0.15716911764705882,0.0,False,True,False,True,True,True,
720575940619686689,flow,afferent,1088,400,0.25,0.04,0.01,0.006433823529411764,0.5928308823529411,0.17463235294117646,0.01011029411764706,0.058823529411764705,0.15716911764705882,0.0,False,True,False,True,True,True,
720575940623624084,flow,afferent,1430,400,0.25,0.14285714285714285,0.01,0.007692307692307693,0.6265734265734266,0.17622377622377622,0.014685314685314685,0.05944055944055944,0.11398601398601399,0.0013986013986013986,False,True,False,True,True,True,False
720575940623624084,flow,afferent,1430,400,0.25,0.04,0.01,0.007692307692307693,0.6265734265734266,0.17622377622377622,0.014685314685314685,0.05944055944055944,0.11398601398601399,0.0013986013986013986,False,True,False,True,True,True,False
720575940626690120,flow,afferent,1403,400,0.25,0.14285714285714285,0.01,0.0021382751247327157,0.7647897362794013,0.09764789736279401,0.008553100498930863,0.03991446899501069,0.08624376336421953,0.0007127583749109052,False,True,False,True,True,True,
720575940626690120,flow,afferent,1403,400,0.25,0.04,0.01,0.0021382751247327157,0.7647897362794013,0.09764789736279401,0.008553100498930863,0.03991446899501069,0.08624376336421953,0.0007127583749109052,False,True,False,False,True,True,
720575940637030975,flow,afferent,1383,400,0.25,0.14285714285714285,0.01,0.0007230657989877079,0.013015184381778741,0.2313810556760665,0.0,0.6702819956616052,0.08459869848156182,0.0,,False,,True,True,True,
720575940637030975,flow,afferent,1383,400,0.25,0.04,0.01,0.0007230657989877079,0.013015184381778741,0.2313810556760665,0.0,0.6702819956616052,0.08459869848156182,0.0,,False,,True,True,True,
720575940633294527,flow,afferent,439,400,0.25,0.14285714285714285,0.01,0.0,0.5945330296127562,0.04783599088838269,0.03644646924829157,0.1252847380410023,0.1958997722095672,0.0,,True,True,True,True,True,
