root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Unknown_clusters,Oct_clusters
720575940638694307,flow,afferent,712,400,0.25,0.14285714285714285,0.01,0.007022471910112359,0.41292134831460675,0.13202247191011235,0.037921348314606744,0.24578651685393257,0.16292134831460675,0.0014044943820224719,False,True,True,True,True,,True
720575940638694307,flow,afferent,712,400,0.25,0.04,0.01,0.007022471910112359,0.41292134831460675,0.13202247191011235,0.037921348314606744,0.24578651685393257,0.16292134831460675,0.0014044943820224719,False,True,True,True,True,,False
720575940621862605,flow,afferent,528,400,0.25,0.14285714285714285,0.01,0.007575757575757576,0.4734848484848485,0.022727272727272728,0.0,0.3465909090909091,0.14962121212121213,0.0,False,True,True,True,True,,
720575940621862605,flow,afferent,528,400,0.25,0.04,0.01,0.007575757575757576,0.4734848484848485,0.022727272727272728,0.0,0.3465909090909091,0.14962121212121213,0.0,False,True,True,True,True,,
720575940638636533,flow,afferent,561,400,0.25,0.14285714285714285,0.01,0.0196078431372549,0.8841354723707665,0.05525846702317291,0.0,0.024955436720142603,0.012477718360071301,0.0035650623885918,True,True,True,True,True,False,
720575940638636533,flow,afferent,561,400,0.25,0.04,0.01,0.0196078431372549,0.8841354723707665,0.05525846702317291,0.0,0.024955436720142603,0.012477718360071301,0.0035650623885918,False,True,True,True,True,False,
720575940629860089,flow,afferent,604,400,0.25,0.14285714285714285,0.01,0.03642384105960265,0.6374172185430463,0.2814569536423841,0.0033112582781456954,0.026490066225165563,0.014900662251655629,0.0,True,True,True,True,False,,False
720575940629860089,flow,afferent,604,400,0.25,0.04,0.01,0.03642384105960265,0.6374172185430463,0.2814569536423841,0.0033112582781456954,0.026490066225165563,0.014900662251655629,0.0,True,True,True,False,False,,False
720575940636241038,flow,afferent,892,400,0.25,0.14285714285714285,0.01,0.01905829596412556,0.6468609865470852,0.16704035874439463,0.008968609865470852,0.15022421524663676,0.006726457399103139,0.0011210762331838565,True,True,True,True,False,,False
720575940636241038,flow,afferent,892,400,0.25,0.04,0.01,0.01905829596412556,0.6468609865470852,0.16704035874439463,0.008968609865470852,0.15022421524663676,0.006726457399103139,0.0011210762331838565,False,True,True,True,False,,False
720575940638256949,flow,afferent,695,400,0.25,0.14285714285714285,0.01,0.03741007194244604,0.48201438848920863,0.03741007194244604,0.0057553956834532375,0.3899280575539568,0.04748201438848921,0.0,True,True,True,True,True,,False
720575940638256949,flow,afferent,695,400,0.25,0.04,0.01,0.03741007194244604,0.48201438848920863,0.03741007194244604,0.0057553956834532375,0.3899280575539568,0.04748201438848921,0.0,False,True,True,True,True,,False
720575940612647166,flow,afferent,408,400,0.25,0.14285714285714285,0.01,0.04411764705882353,0.7549019607843137,0.012254901960784314,0.0,0.10294117647058823,0.0857843137254902,0.0,True,True,True,True,True,,
720575940612647166,flow,afferent,408,400,0.25,0.04,0.01,0.04411764705882353,0.7549019607843137,0.012254901960784314,0.0,0.10294117647058823,0.0857843137254902,0.0,True,True,False,True,True,,
720575940615222201,flow,afferent,420,400,0.25,0.14285714285714285,0.01,0.06428571428571428,0.5666666666666667,0.05952380952380952,0.004761904761904762,0.18333333333333332,0.12142857142857143,0.0,True,True,True,True,True,,False
720575940615222201,flow,afferent,420,400,0.25,0.04,0.01,0.06428571428571428,0.5666666666666667,0.05952380952380952,0.004761904761904762,0.18333333333333332,0.12142857142857143,0.0,True,True,True,True,True,,False
